,title,id,metal,mass,diameter,era,year,inscriptions,jpg,txt
574,Antoninus Pius,RIC_0946,Brass,25.98,32.0,AD,155.0,"['AVG', 'IMP', 'COS', 'PP', 'TR']",RIC_0946.jpg,RIC_0946.txt
575,Antoninus Pius,RIC_0946_laur,Brass,32.32,32.0,AD,155.0,"['AVG', 'IMP', 'COS', 'PP', 'TR']",RIC_0946_laur.jpg,RIC_0946_laur.txt
576,Antoninus Pius,RIC_0947,Brass,27.33,33.0,AD,155.0,"['AVG', 'IMP', 'COS', 'PP', 'SC', 'TR']",RIC_0947.jpg,RIC_0947.txt
583,Antoninus Pius,RIC_0951-953_add,Brass,11.95,24.0,AD,953.0,"['AVG', 'IMP', 'COS', 'PP', 'SC', 'TR']",RIC_0951-953_add.jpg,RIC_0951-953_add.txt
588,Antoninus Pius,RIC_0956_dupondius,Brass,10.89,25.0,AD,138.0,"['AVG', 'IMP', 'COS', 'PP', 'SC', 'TR']",RIC_0956_dupondius.jpg,RIC_0956_dupondius.txt
597,Antoninus Pius,RIC_0967_type_2,Brass,23.83,,AD,156.0,"['AVG', 'IMP', 'COS', 'PP', 'TR']",RIC_0967_type_2.jpg,RIC_0967_type_2.txt
604,Antoninus Pius,RIC_0979a,Brass,27.7,,,,"['AVG', 'IMP', 'COS', 'PP', 'TR']",RIC_0979a.jpg,RIC_0979a.txt
609,Antoninus Pius,RIC_0987,Brass,21.2,29.0,AD,157.0,"['AVG', 'IMP', 'COS', 'PP', 'TR']",RIC_0987.jpg,RIC_0987.txt
628,Antoninus Pius,RIC_1021a,Copper,11.9,,,,"['AVG', 'COS', 'PP', 'TR']",RIC_1021a.jpg,RIC_1021a.txt
639,Antoninus Pius,RIC_1040,Copper,10.74,25.0,AD,159.0,"['AVG', 'COS', 'PP', 'TR']",RIC_1040.jpg,RIC_1040.txt
641,Antoninus Pius,RIC_1042v_Strack_1172,Copper,11.14,27.0,AD,159.0,"['AVG', 'PP', 'TR']",RIC_1042v_Strack_1172.jpg,RIC_1042v_Strack_1172.txt
691,Antoninus Pius,Strack_763,Brass,12.6,28.0,AD,139.0,"['AVG', 'COS']",Strack_763.jpg,Strack_763.txt
696,Antoninus Pius,_abonuteichus_RecGen_08,Copper,16.89,,AD,138.0,,_abonuteichus_RecGen_08.jpg,_abonuteichus_RecGen_08.txt
699,Antoninus Pius,_aigae_Lowe_1592,Copper,2.5,,,,,_aigae_Lowe_1592.jpg,_aigae_Lowe_1592.txt
701,Antoninus Pius,_aegeae_SNG_Levante_1726,Copper,16.32,,AD,138.0,,_aegeae_SNG_Levante_1726.jpg,_aegeae_SNG_Levante_1726.txt
704,Antoninus Pius,_aeliacapitolina_BMC_21,Copper,10.12,,AD,138.0,"['AVG', 'IMP', 'PP']",_aeliacapitolina_BMC_21.jpg,_aeliacapitolina_BMC_21.txt
711,Antoninus Pius,_aeliaCapitolina_Meshorer_25a,Copper,7.62,21.0,AD,138.0,,_aeliaCapitolina_Meshorer_25a.jpg,_aeliaCapitolina_Meshorer_25a.txt
714,Antoninus Pius,_aeliaCapitolina_Rosen_11,Copper,9.36,,,,"['AVG', 'IMP']",_aeliaCapitolina_Rosen_11.jpg,_aeliaCapitolina_Rosen_11.txt
715,Antoninus Pius,_alabanda_SNGMunich_37,Copper,24.93,,,,,_alabanda_SNGMunich_37.jpg,_alabanda_SNGMunich_37.txt
718,Antoninus Pius,Milne_1576,Copper,12.7,24.0,,,,Milne_1576.jpg,Milne_1576.txt
720,Antoninus Pius,Milne_1587,Copper,12.63,24.0,AD,138.0,,Milne_1587.jpg,Milne_1587.txt
722,Antoninus Pius,Milne_1600,Silver,12.77,,AD,138.0,,Milne_1600.jpg,Milne_1600.txt
723,Antoninus Pius,milne_1602,Silver,13.55,,AD,139.0,,milne_1602.jpg,milne_1602.txt
735,Antoninus Pius,_alexandria_Dattari_2619,Copper,22.73,,AD,140.0,,_alexandria_Dattari_2619.jpg,_alexandria_Dattari_2619.txt
736,Antoninus Pius,Emmett_1509,Copper,22.86,,,,,Emmett_1509.jpg,Emmett_1509.txt
737,Antoninus Pius,koln_1407,Copper,25.12,34.0,AD,142.0,,koln_1407.jpg,koln_1407.txt
744,Antoninus Pius,Emmett_1643,Copper,23.6,,AD,142.0,,Emmett_1643.jpg,Emmett_1643.txt
747,Antoninus Pius,_alexandria_Emmett_1540-5,Copper,27.78,,AD,141.0,,_alexandria_Emmett_1540-5.jpg,_alexandria_Emmett_1540-5.txt
748,Antoninus Pius,_alexandria_Emmett_1554-5,Copper,19.99,,AD,141.0,,_alexandria_Emmett_1554-5.jpg,_alexandria_Emmett_1554-5.txt
753,Antoninus Pius,_alexandria_AE34_BMC_91,Copper,23.6,34.0,AD,138.0,,_alexandria_AE34_BMC_91.jpg,_alexandria_AE34_BMC_91.txt
754,Antoninus Pius,_alexandria_AEDrachm_Dattari_2978,Copper,22.61,33.0,AD,144.0,,_alexandria_AEDrachm_Dattari_2978.jpg,_alexandria_AEDrachm_Dattari_2978.txt
755,Antoninus Pius,Dattari_3057,Copper,23.9,,AD,144.0,,Dattari_3057.jpg,Dattari_3057.txt
758,Antoninus Pius,milne_1808,Copper,23.27,33.0,AD,138.0,,milne_1808.jpg,milne_1808.txt
763,Antoninus Pius,milne_1824a,Copper,22.61,33.0,AD,144.0,,milne_1824a.jpg,milne_1824a.txt
768,Antoninus Pius,Milne_1843,Copper,4.15,,AD,144.0,,Milne_1843.jpg,Milne_1843.txt
769,Antoninus Pius,Dattari_2750,Copper,20.88,,,,,Dattari_2750.jpg,Dattari_2750.txt
771,Antoninus Pius,Milne_1872,Copper,21.6,33.6,AD,145.0,,Milne_1872.jpg,Milne_1872.txt
787,Antoninus Pius,_alexandria_Dattari_2614,Copper,25.36,32.0,AD,146.0,,_alexandria_Dattari_2614.jpg,_alexandria_Dattari_2614.txt
788,Antoninus Pius,_alexandria_Dattari_8505,Copper,22.44,35.0,AD,146.0,,_alexandria_Dattari_8505.jpg,_alexandria_Dattari_8505.txt
789,Antoninus Pius,_alexandria_Emmett_1549-10,Copper,23.64,,AD,146.0,,_alexandria_Emmett_1549-10.jpg,_alexandria_Emmett_1549-10.txt
790,Antoninus Pius,_alexandria_Koln_1542,Copper,24.16,34.0,AD,147.0,,_alexandria_Koln_1542.jpg,_alexandria_Koln_1542.txt
794,Antoninus Pius,Milne_1947,Copper,12.75,22.96,AD,147.0,,Milne_1947.jpg,Milne_1947.txt
796,Antoninus Pius,Dattari-Savio_8908,Copper,26.22,,AD,148.0,,Dattari-Savio_8908.jpg,Dattari-Savio_8908.txt
809,Antoninus Pius,_alexandria_Curtis_579,Copper,12.95,23.0,AD,149.0,,_alexandria_Curtis_579.jpg,_alexandria_Curtis_579.txt
817,Antoninus Pius,Milne_2103_error,Copper,18.81,,AD,150.0,,Milne_2103_error.jpg,Milne_2103_error.txt
824,Antoninus Pius,Milne_2163,Copper,16.47,31.7,AD,151.0,,Milne_2163.jpg,Milne_2163.txt
827,Antoninus Pius,Milne_2191,Copper,25.36,33.84,AD,153.0,,Milne_2191.jpg,Milne_2191.txt
829,Antoninus Pius,_alexandria_Dattari-Savio_8860,Copper,25.7,34.0,AD,153.0,,_alexandria_Dattari-Savio_8860.jpg,_alexandria_Dattari-Savio_8860.txt
838,Antoninus Pius,Milne_2254,Copper,31.68,,AD,153.0,,Milne_2254.jpg,Milne_2254.txt
842,Antoninus Pius,Milne_2312,Copper,23.3,33.6,AD,138.0,,Milne_2312.jpg,Milne_2312.txt
843,Antoninus Pius,Milne_2315_var,Copper,12.76,24.0,AD,155.0,,Milne_2315_var.jpg,Milne_2315_var.txt
865,Antoninus Pius,_alia_Aulock_Phrygien_77,Copper,13.9,,AD,138.0,,_alia_Aulock_Phrygien_77.jpg,_alia_Aulock_Phrygien_77.txt
868,Antoninus Pius,_amaseia_RecGen_14A,Copper,13.8,,AD,155.0,,_amaseia_RecGen_14A.jpg,_amaseia_RecGen_14A.txt
876,Antoninus Pius,_anazarbus_SNGFrance_2027,Copper,6.19,,AD,160.0,,_anazarbus_SNGFrance_2027.jpg,_anazarbus_SNGFrance_2027.txt
879,Antoninus Pius,_anchialus_AMNG_411,Copper,20.89,,AD,155.0,,_anchialus_AMNG_411.jpg,_anchialus_AMNG_411.txt
888,Antoninus Pius,_anchialos_Varbanov_63,Copper,26.99,,AD,138.0,,_anchialos_Varbanov_63.jpg,_anchialos_Varbanov_63.txt
889,Antoninus Pius,_ankyra_BMC_06,Copper,12.21,,,,,_ankyra_BMC_06.jpg,_ankyra_BMC_06.txt
893,Antoninus Pius,_antiochCaria_Aquila_8_293,Copper,4.5,,AD,138.0,,_antiochCaria_Aquila_8_293.jpg,_antiochCaria_Aquila_8_293.txt
907,Antoninus Pius,_antioch_Butcher_307,Copper,8.52,,AD,138.0,,_antioch_Butcher_307.jpg,_antioch_Butcher_307.txt
910,Antoninus Pius,_antioch_Butcher_323,Copper,7.04,,AD,138.0,,_antioch_Butcher_323.jpg,_antioch_Butcher_323.txt
911,Antoninus Pius,_antioch_Hunter_220,Copper,5.92,,,,['SC'],_antioch_Hunter_220.jpg,_antioch_Hunter_220.txt
913,Antoninus Pius,_antioch_McAlee_559b,Copper,5.68,,AD,138.0,,_antioch_McAlee_559b.jpg,_antioch_McAlee_559b.txt
918,Antoninus Pius,_argos_BCD_1191,Copper,8.4,,BC,0.0,,_argos_BCD_1191.jpg,_argos_BCD_1191.txt
919,Antoninus Pius,_argos_Grigorova_07,Copper,7.76,,,,,_argos_Grigorova_07.jpg,_argos_Grigorova_07.txt
920,Antoninus Pius,_argos_Grigorova_15,Copper,8.4,,BC,0.0,,_argos_Grigorova_15.jpg,_argos_Grigorova_15.txt
923,Antoninus Pius,_ariassos_AulockPisid_385,Copper,7.2,,AD,138.0,,_ariassos_AulockPisid_385.jpg,_ariassos_AulockPisid_385.txt
924,Antoninus Pius,_attuda_Imhoof_KM_14,Copper,29.94,,AD,138.0,,_attuda_Imhoof_KM_14.jpg,_attuda_Imhoof_KM_14.txt
926,Antoninus Pius,_beroea_BMC_12,Copper,8.74,,AD,161.0,,_beroea_BMC_12.jpg,_beroea_BMC_12.txt
930,Antoninus Pius,_blaundos_Imhoof_LS_7,Copper,20.9,,AD,138.0,,_blaundos_Imhoof_LS_7.jpg,_blaundos_Imhoof_LS_7.txt
936,Antoninus Pius,_briula_BMC_04,Copper,7.55,,AD,138.0,,_briula_BMC_04.jpg,_briula_BMC_04.txt
937,Antoninus Pius,_briula_BMC_05,Copper,9.66,,AD,161.0,,_briula_BMC_05.jpg,_briula_BMC_05.txt
938,Antoninus Pius,_briula_Imhoof_LS_4,Copper,10.2,25.8,AD,161.0,,_briula_Imhoof_LS_4.jpg,_briula_Imhoof_LS_4.txt
941,Antoninus Pius,_caesarea_RPC_OL_10065,Copper,5.58,18.2,,,,_caesarea_RPC_OL_10065.jpg,_caesarea_RPC_OL_10065.txt
942,Antoninus Pius,Syd_294var,Silver,3.17,,,,,Syd_294var.jpg,Syd_294var.txt
951,Antoninus Pius,_caesarea_Syd_307,Copper,6.15,,AD,150.0,,_caesarea_Syd_307.jpg,_caesarea_Syd_307.txt
952,Antoninus Pius,_caesarea_Syd_310_var,Copper,9.39,,AD,145.0,,_caesarea_Syd_310_var.jpg,_caesarea_Syd_310_var.txt
954,Antoninus Pius,_caesarea_Syd_315,Copper,8.6,,AD,138.0,,_caesarea_Syd_315.jpg,_caesarea_Syd_315.txt
961,Antoninus Pius,_chalkis_Mionnet_S8_8,Copper,15.34,,AD,138.0,,_chalkis_Mionnet_S8_8.jpg,_chalkis_Mionnet_S8_8.txt
964,Antoninus Pius,_colbasa_Aulock_Kolbasa_1,Copper,3.55,,AD,138.0,,_colbasa_Aulock_Kolbasa_1.jpg,_colbasa_Aulock_Kolbasa_1.txt
966,Antoninus Pius,_corinth_BMC_600,Copper,11.97,,AD,138.0,,_corinth_BMC_600.jpg,_corinth_BMC_600.txt
967,Antoninus Pius,_corinth_BMC_601,Copper,6.0,,AD,138.0,['AVG'],_corinth_BMC_601.jpg,_corinth_BMC_601.txt
968,Antoninus Pius,_corinth_BMC_603,Copper,12.3,,AD,138.0,['AVG'],_corinth_BMC_603.jpg,_corinth_BMC_603.txt
970,Antoninus Pius,_creteia_CNG_115_227,Copper,20.27,,AD,136.0,,_creteia_CNG_115_227.jpg,_creteia_CNG_115_227.txt
971,Antoninus Pius,_creteia_Mionnet_SuppV_176var,Copper,3.7,,,,,_creteia_Mionnet_SuppV_176var.jpg,_creteia_Mionnet_SuppV_176var.txt
973,Antoninus Pius,_colossae_Gazdac_63,Copper,2.5,,AD,138.0,,_colossae_Gazdac_63.jpg,_colossae_Gazdac_63.txt
975,Antoninus Pius,_comama_SNG_Pfalz_251,Copper,9.65,,AD,138.0,"['AVG', 'IMP', 'CAESAR']",_comama_SNG_Pfalz_251.jpg,_comama_SNG_Pfalz_251.txt
976,Antoninus Pius,_Komama_SNGvA_5065,Copper,9.4,,AD,138.0,"['AVG', 'IMP', 'CAESAR']",_Komama_SNGvA_5065.jpg,_Komama_SNGvA_5065.txt
977,Antoninus Pius,_coropissos_SNGvA_5671,Copper,12.9,,AD,138.0,,_coropissos_SNGvA_5671.jpg,_coropissos_SNGvA_5671.txt
982,Antoninus Pius,_cyprus_BMC_48-50,Copper,29.66,,AD,161.0,,_cyprus_BMC_48-50.jpg,_cyprus_BMC_48-50.txt
983,Antoninus Pius,_cyprus_BMC_52,Copper,25.3,,AD,161.0,,_cyprus_BMC_52.jpg,_cyprus_BMC_52.txt
984,Antoninus Pius,_cyprus_BMC_1923-11-5-37,Copper,26.9,,AD,161.0,,_cyprus_BMC_1923-11-5-37.jpg,_cyprus_BMC_1923-11-5-37.txt
986,Antoninus Pius,_cyprus_Paris_2433,Copper,25.3,,AD,161.0,,_cyprus_Paris_2433.jpg,_cyprus_Paris_2433.txt
994,Antoninus Pius,_dium_Lindgren_1057,Copper,6.38,20.0,,,"['AVG', 'IMP', 'CAES']",_dium_Lindgren_1057.jpg,_dium_Lindgren_1057.txt
1005,Antoninus Pius,_ephesos_Franke-Nolle_317,Copper,27.11,,AD,138.0,,_ephesos_Franke-Nolle_317.jpg,_ephesos_Franke-Nolle_317.txt
1007,Antoninus Pius,_ephesos_RPC_OL2752,Copper,28.91,,,,,_ephesos_RPC_OL2752.jpg,_ephesos_RPC_OL2752.txt
1010,Antoninus Pius,_epidauros_BMC_29v,Copper,9.19,,AD,138.0,,_epidauros_BMC_29v.jpg,_epidauros_BMC_29v.txt
1014,Antoninus Pius,_eumeneia_BMC_58,Copper,10.2,,AD,138.0,,_eumeneia_BMC_58.jpg,_eumeneia_BMC_58.txt
1015,Antoninus Pius,_eumeneia_Imhoof_8,Copper,9.88,,AD,161.0,,_eumeneia_Imhoof_8.jpg,_eumeneia_Imhoof_8.txt
1016,Antoninus Pius,_flaviopolis_SNG_Levante_1536,Copper,4.27,,AD,152.0,,_flaviopolis_SNG_Levante_1536.jpg,_flaviopolis_SNG_Levante_1536.txt
1017,Antoninus Pius,_flaviopolis_SNGLev_1537,Copper,9.4,,AD,155.0,,_flaviopolis_SNGLev_1537.jpg,_flaviopolis_SNGLev_1537.txt
1022,Antoninus Pius,_gaba_RPC_online_8592,Copper,18.42,,AD,138.0,,_gaba_RPC_online_8592.jpg,_gaba_RPC_online_8592.txt
1025,Antoninus Pius,_gadara_Spij_33,Copper,7.59,,AD,159.0,,_gadara_Spij_33.jpg,_gadara_Spij_33.txt
1032,Antoninus Pius,_germe_Imhoof_LS_2,Copper,16.19,,AD,138.0,,_germe_Imhoof_LS_2.jpg,_germe_Imhoof_LS_2.txt
1033,Antoninus Pius,_germe_SNGvA_1105,Copper,4.45,,AD,138.0,,_germe_SNGvA_1105.jpg,_germe_SNGvA_1105.txt
1039,Antoninus Pius,_hadrianopolis_Varbanov_3150,Copper,3.2,,,,,_hadrianopolis_Varbanov_3150.jpg,_hadrianopolis_Varbanov_3150.txt
1040,Antoninus Pius,_hadrianopolis_Varbanov_3160,Copper,5.08,,,,,_hadrianopolis_Varbanov_3160.jpg,_hadrianopolis_Varbanov_3160.txt
1041,Antoninus Pius,_hadrianopolis_Varbanov_3178,Copper,11.9,,AD,138.0,,_hadrianopolis_Varbanov_3178.jpg,_hadrianopolis_Varbanov_3178.txt
1042,Antoninus Pius,Dattari_6248,Copper,28.76,,AD,144.0,,Dattari_6248.jpg,Dattari_6248.txt
1043,Antoninus Pius,_hierapolis_SNGvA_3653,Copper,16.8,,AD,161.0,,_hierapolis_SNGvA_3653.jpg,_hierapolis_SNGvA_3653.txt
1044,Antoninus Pius,_hierapolis_SNGvA_3654,Copper,16.63,,AD,161.0,,_hierapolis_SNGvA_3654.jpg,_hierapolis_SNGvA_3654.txt
1046,Antoninus Pius,_hierocaesarea_BMC_26,Copper,4.7,,,,,_hierocaesarea_BMC_26.jpg,_hierocaesarea_BMC_26.txt
1049,Antoninus Pius,_hieropolis_BMC_13,Copper,12.03,,,,,_hieropolis_BMC_13.jpg,_hieropolis_BMC_13.txt
1054,Antoninus Pius,_hieropolis_BMC_25,Copper,9.65,,,,,_hieropolis_BMC_25.jpg,_hieropolis_BMC_25.txt
1060,Antoninus Pius,_hypaepa_Mionnet_S7_183,Copper,3.31,,AD,0.0,,_hypaepa_Mionnet_S7_183.jpg,_hypaepa_Mionnet_S7_183.txt
1061,Antoninus Pius,_hypaepa_SNGvA_2963_2,Copper,18.96,,,,,_hypaepa_SNGvA_2963.jpg,_hypaepa_SNGvA_2963.txt
1063,Antoninus Pius,_iconium_Aulock_308,Copper,4.1,,,,,_iconium_Aulock_308.jpg,_iconium_Aulock_308.txt
1066,Antoninus Pius,_eirenopolis_Karbach_42,Copper,14.72,,AD,138.0,,_eirenopolis_Karbach_42.jpg,_eirenopolis_Karbach_42.txt
1069,Antoninus Pius,_juliopolis_Nomos_17_433,Copper,1.89,,,,,_juliopolis_Nomos_17_433.jpg,_juliopolis_Nomos_17_433.txt
1073,Antoninus Pius,_kilbiani_Imhoof_LS_04,Copper,6.28,,AD,138.0,,_kilbiani_Imhoof_LS_04.jpg,_kilbiani_Imhoof_LS_04.txt
1074,Antoninus Pius,_kilbiani_BMC_09,Copper,23.26,,,,,_kilbiani_BMC_09.jpg,_kilbiani_BMC_09.txt
1075,Antoninus Pius,_cilbiani_Imhoof_04,Copper,7.58,,,,,_cilbiani_Imhoof_04.jpg,_cilbiani_Imhoof_04.txt
1077,Antoninus Pius,_kilbiani_RighettiSale_767,Copper,14.5,28.0,,,,_kilbiani_RighettiSale_767.jpg,_kilbiani_RighettiSale_767.txt
1079,Antoninus Pius,_kilbiani_RPC_IV_9539,Copper,5.89,,AD,138.0,,_kilbiani_RPC_IV_9539.jpg,_kilbiani_RPC_IV_9539.txt
1083,Antoninus Pius,_ionia_Missere_292,Copper,42.76,,AD,138.0,,_ionia_Missere_292.jpg,_ionia_Missere_292.txt
1084,Antoninus Pius,_ionia_Voegtli_18d,Copper,39.72,,AD,138.0,,_ionia_Voegtli_18d.jpg,_ionia_Voegtli_18d.txt
1085,Antoninus Pius,_sardis_Yale_Damsky_9,Copper,64.7,54.7,,,,_sardis_Yale_Damsky_9.jpg,_sardis_Yale_Damsky_9.txt
1086,Antoninus Pius,_kyzikos_BMC_216,Copper,25.88,,AD,138.0,,_kyzikos_BMC_216.jpg,_kyzikos_BMC_216.txt
1087,Antoninus Pius,_kyzikos_BMC_218,Copper,13.2,,AD,138.0,,_kyzikos_BMC_218.jpg,_kyzikos_BMC_218.txt
1090,Antoninus Pius,_kyzikos_CNG_449_273,Copper,10.62,,AD,138.0,,_kyzikos_CNG_449_273.jpg,_kyzikos_CNG_449_273.txt
1091,Antoninus Pius,_kyzikos_Hunter_30,Copper,4.6,,AD,138.0,,_kyzikos_Hunter_30.jpg,_kyzikos_Hunter_30.txt
1092,Antoninus Pius,_kyzikos_Imhoof_MG_84,Copper,25.42,,AD,138.0,,_kyzikos_Imhoof_MG_84.jpg,_kyzikos_Imhoof_MG_84.txt
1093,Antoninus Pius,_kyzikos_Leu_5_257,Copper,25.61,,AD,138.0,,_kyzikos_Leu_5_257.jpg,_kyzikos_Leu_5_257.txt
1094,Antoninus Pius,_kyzikos_Paris_331,Copper,6.24,,AD,138.0,,_kyzikos_Paris_331.jpg,_kyzikos_Paris_331.txt
1095,Antoninus Pius,_kyzikos_Paris_336,Copper,15.2,,AD,138.0,,_kyzikos_Paris_336.jpg,_kyzikos_Paris_336.txt
1096,Antoninus Pius,_kyzikos_Paris_343,Copper,5.08,,AD,138.0,,_kyzikos_Paris_343.jpg,_kyzikos_Paris_343.txt
1097,Antoninus Pius,_kyzikos_Peus_398_667,Copper,25.42,,AD,138.0,,_kyzikos_Peus_398_667.jpg,"ntoninus Pius, AE33 of Kyzikos, Mysia. AD 138-161. Magistrate Cl. Hestiaeos. 25.42 g. AYT KAI AΔΡI ANTωNEINOC CEB, laureate head right. / EΠI AΡXONTOC KΛ ECTIAIOY around, KY-ZI across fields, NEωKOΡωN below, octostyle temple. Peus 398, 667; Schulten 26, 693; Schulten 24, 391; Schulten 23, 725; RPC IV.2 temp 11185 (this coin)._kyzikos_Peus_398_667.txt"
1098,Antoninus Pius,_kyzikos_vonFritze_Attiskult_1,Copper,21.91,,AD,138.0,,_kyzikos_vonFritze_Attiskult_1.jpg,_kyzikos_vonFritze_Attiskult_1.txt
1109,Antoninus Pius,_laodikeiaAdMare_BMC_74,Copper,8.17,,,,,_laodikeiaAdMare_BMC_74.jpg,_laodikeiaAdMare_BMC_74.txt
1110,Antoninus Pius,_laodikeiaAdMare_Mionnet_V_753,Copper,9.77,,AD,142.0,,_laodikeiaAdMare_Mionnet_V_753.jpg,_laodikeiaAdMare_Mionnet_V_753.txt
1112,Antoninus Pius,_lystra_SNGSwII_1465,Copper,8.0,,AD,138.0,"['AVG', 'COS', 'PP']",_lystra_SNGSwII_1465.jpg,_lystra_SNGSwII_1465.txt
1114,Antoninus Pius,_koinon_AMNG_260,Copper,10.61,26.47,,,,_koinon_AMNG_260.jpg,_koinon_AMNG_260.txt
1122,Antoninus Pius,_magnesiaAdSipy_BMC_58,Copper,6.78,,,,,_magnesiaAdSipy_BMC_58.jpg,_magnesiaAdSipy_BMC_58.txt
1123,Antoninus Pius,_magnesiaAdSipy_Waddington_5080,Copper,26.9,,,,,_magnesiaAdSipy_Waddington_5080.jpg,_magnesiaAdSipy_Waddington_5080.txt
1124,Antoninus Pius,_magnesiaIonia_RPC_11511,Copper,26.53,,AD,139.0,,_magnesiaIonia_RPC_11511.jpg,_magnesiaIonia_RPC_11511.txt
1125,Antoninus Pius,_magnesiaIonia_Schultz_101,Copper,25.82,,AD,139.0,,_magnesiaIonia_Schultz_101.jpg,_magnesiaIonia_Schultz_101.txt
1126,Antoninus Pius,_magnesiaIonia_Schultz_102,Copper,23.81,,AD,139.0,,_magnesiaIonia_Schultz_102.jpg,_magnesiaIonia_Schultz_102.txt
1127,Antoninus Pius,_magnesiaIonia_Schultz_102A,Copper,23.94,,AD,139.0,,_magnesiaIonia_Schultz_102A.jpg,_magnesiaIonia_Schultz_102A.txt
1128,Antoninus Pius,_magnesiaIonia_Schultz_103,Copper,24.99,,AD,139.0,,_magnesiaIonia_Schultz_103.jpg,_magnesiaIonia_Schultz_103.txt
1130,Antoninus Pius,_magydos_SNGPfalz_192v,Copper,22.35,,AD,161.0,,_magydos_SNGPfalz_192v.jpg,_magydos_SNGPfalz_192v.txt
1131,Antoninus Pius,_magydus_Waddington_3302,Copper,9.52,,AD,138.0,,_magydus_Waddington_3302.jpg,_magydus_Waddington_3302.txt
1134,Antoninus Pius,_mastaura_Mionnet_461,Copper,15.91,,,,,_mastaura_Mionnet_461.jpg,_mastaura_Mionnet_461.txt
1137,Antoninus Pius,_miletus_SNGvA_2108,Copper,24.93,,AD,138.0,,_miletus_SNGvA_2108.jpg,_miletus_SNGvA_2108.txt
1140,Antoninus Pius,_mopsus_SNGvA_5739,Copper,7.59,,AD,140.0,['C'],_mopsus_SNGvA_5739.jpg,_mopsus_SNGvA_5739.txt
1143,Antoninus Pius,_mylasa_BMC_28_2,Copper,7.83,,AD,138.0,,_mylasa_BMC_28_2.jpg,_mylasa_BMC_28_2.txt
1144,Antoninus Pius,_nacrasa_Paris_800,Copper,5.27,,,,,_nacrasa_Paris_800.jpg,_nacrasa_Paris_800.txt
1145,Antoninus Pius,_nacrasa_Waddington_5117,Copper,7.72,,,,,_nacrasa_Waddington_5117.jpg,_nacrasa_Waddington_5117.txt
1147,Antoninus Pius,_neoclaudiopolis_Dalaison_9,Copper,20.75,,AD,138.0,,_neoclaudiopolis_Dalaison_9.jpg,_neoclaudiopolis_Dalaison_9.txt
1148,Antoninus Pius,_nicaea_Burstein_553,Copper,11.49,,AD,136.0,,_nicaea_Burstein_553.jpg,_nicaea_Burstein_553.txt
1149,Antoninus Pius,_nicaea_CNG_510_298,Copper,4.18,,AD,138.0,,_nicaea_CNG_510_298.jpg,_nicaea_CNG_510_298.txt
1150,Antoninus Pius,_nicaea_Leypold_148,Copper,4.81,,AD,136.0,,_nicaea_Leypold_148.jpg,_nicaea_Leypold_148.txt
1151,Antoninus Pius,_nicaea_Naumann_43_614,Copper,3.97,,AD,138.0,,_nicaea_Naumann_43_614.jpg,_nicaea_Naumann_43_614.txt
1152,Antoninus Pius,_nicaea_Naumann_87_285,Copper,9.61,,AD,138.0,,_nicaea_Naumann_87_285.jpg,_nicaea_Naumann_87_285.txt
1153,Antoninus Pius,_nicaea_Nomos_11_416,Copper,8.85,,AD,136.0,,_nicaea_Nomos_11_416.jpg,_nicaea_Nomos_11_416.txt
1154,Antoninus Pius,_nicaea_RecGen_72,Copper,8.84,,AD,138.0,,_nicaea_RecGen_72.jpg,_nicaea_RecGen_72.txt
1155,Antoninus Pius,_nicaea_RecGen_75,Copper,52.49,40.0,AD,136.0,,_nicaea_RecGen_75.jpg,_nicaea_RecGen_75.txt
1156,Antoninus Pius,_nicaea_RecGen_75_cast_copy,Gold,45.2,,AD,138.0,,_nicaea_RecGen_75_cast_copy.jpg,_nicaea_RecGen_75_cast_copy.txt
1157,Antoninus Pius,_nicaea_RecGen_076,Copper,18.7,,AD,138.0,,_nicaea_RecGen_076.jpg,_nicaea_RecGen_076.txt
1159,Antoninus Pius,_nicaea_RecGen_80,Copper,14.26,,AD,138.0,,_nicaea_RecGen_80.jpg,_nicaea_RecGen_80.txt
1161,Antoninus Pius,_nicaea_RecGen_85,Copper,54.07,,AD,138.0,,_nicaea_RecGen_85.jpg,_nicaea_RecGen_85.txt
1162,Antoninus Pius,_nicaea_RecGen_86,Copper,10.05,,AD,138.0,,_nicaea_RecGen_86.jpg,_nicaea_RecGen_86.txt
1163,Antoninus Pius,_nicaea_RecGen_89,Copper,4.29,,,,,_nicaea_RecGen_89.jpg,_nicaea_RecGen_89.txt
1168,Antoninus Pius,_nicaea_RecGen_98_corr,Copper,4.04,,AD,136.0,,_nicaea_RecGen_98_corr.jpg,_nicaea_RecGen_98_corr.txt
1170,Antoninus Pius,_nicaea_RecGen_106,Copper,4.61,,AD,136.0,,_nicaea_RecGen_106.jpg,_nicaea_RecGen_106.txt
1171,Antoninus Pius,_nicaea_RecGen_110,Copper,7.8,,AD,136.0,,_nicaea_RecGen_110.jpg,_nicaea_RecGen_110.txt
1173,Antoninus Pius,_nicaea_RecGen_114,Copper,12.69,,AD,138.0,,_nicaea_RecGen_114.jpg,_nicaea_RecGen_114.txt
1174,Antoninus Pius,_nicaea_RecGen_115,Copper,4.08,,AD,136.0,,_nicaea_RecGen_115.jpg,_nicaea_RecGen_115.txt
